Molecule,FRET_before,FRET_after,Time,number_of_frames,treatment_name,repeat
070_03_A8A2_2.0,-0.00509,0.078136,4,432,03_A8A2,2.0
070_03_A8A2_2.0,0.078136,-0.00509,86,432,03_A8A2,2.0
070_03_A8A2_2.0,-0.00509,0.078136,3,432,03_A8A2,2.0
070_03_A8A2_2.0,0.078136,-0.00509,18,432,03_A8A2,2.0
070_03_A8A2_2.0,-0.00509,0.078136,9,432,03_A8A2,2.0
070_03_A8A2_2.0,0.078136,0.901104,56,432,03_A8A2,2.0
070_03_A8A2_2.0,0.901104,0.078136,27,432,03_A8A2,2.0
072_03_A8A2_1.0,0.095064,0.377736,277,285,03_A8A2,1.0
072_03_A8A2_2.0,0.520065,0.727148,82,492,03_A8A2,2.0
072_03_A8A2_2.0,0.727148,0.520065,21,492,03_A8A2,2.0
072_03_A8A2_2.0,0.520065,0.727148,35,492,03_A8A2,2.0
072_03_A8A2_2.0,0.727148,0.520065,33,492,03_A8A2,2.0
072_03_A8A2_2.0,0.520065,-0.034439,303,492,03_A8A2,2.0
073_03_A8A2_1.0,0.009539,0.655735,56,65,03_A8A2,1.0
073_03_A8A2_2.0,0.033863,0.944073,536,545,03_A8A2,2.0
073_03_A8A2_2.0,0.944073,0.033863,8,545,03_A8A2,2.0
074_03_A8A2_1.0,0.03742,0.8799,836,845,03_A8A2,1.0
074_03_A8A2_2.0,0.063397,0.163149,105,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.063397,168,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.063397,0.163149,19,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.063397,21,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.063397,0.163149,4,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.063397,29,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.063397,0.163149,127,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.063397,24,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.063397,0.163149,9,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.063397,41,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.063397,0.163149,35,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.063397,9,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.063397,0.163149,43,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.063397,48,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.063397,0.163149,97,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.063397,27,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.063397,0.163149,159,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.063397,7,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.063397,0.163149,12,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.163149,0.562216,10,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.562216,0.81488,26,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.81488,0.562216,75,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.562216,0.81488,6,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.81488,0.562216,5,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.562216,0.81488,10,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.81488,0.562216,27,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.562216,0.81488,15,1175,03_A8A2,2.0
074_03_A8A2_2.0,0.81488,0.562216,10,1175,03_A8A2,2.0
075_03_A8A2_1.0,0.395282,0.63807,102,150,03_A8A2,1.0
075_03_A8A2_1.0,0.63807,0.395282,13,150,03_A8A2,1.0
075_03_A8A2_1.0,0.395282,0.63807,23,150,03_A8A2,1.0
075_03_A8A2_2.0,0.290244,0.566222,13,240,03_A8A2,2.0
075_03_A8A2_2.0,0.566222,0.290244,7,240,03_A8A2,2.0
075_03_A8A2_2.0,0.290244,0.566222,49,240,03_A8A2,2.0
075_03_A8A2_2.0,0.566222,0.290244,8,240,03_A8A2,2.0
075_03_A8A2_2.0,0.290244,0.566222,47,240,03_A8A2,2.0
075_03_A8A2_2.0,0.566222,0.290244,14,240,03_A8A2,2.0
075_03_A8A2_2.0,0.290244,0.566222,8,240,03_A8A2,2.0
076_03_A8A2_1.0,0.076762,0.5049,198,315,03_A8A2,1.0
076_03_A8A2_1.0,0.5049,0.076762,17,315,03_A8A2,1.0
076_03_A8A2_1.0,0.076762,0.5049,19,315,03_A8A2,1.0
076_03_A8A2_1.0,0.5049,0.076762,5,315,03_A8A2,1.0
076_03_A8A2_1.0,0.076762,0.868557,50,315,03_A8A2,1.0
076_03_A8A2_2.0,0.170469,0.055475,22,765,03_A8A2,2.0
076_03_A8A2_2.0,0.055475,0.170469,30,765,03_A8A2,2.0
076_03_A8A2_2.0,0.170469,0.055475,12,765,03_A8A2,2.0
076_03_A8A2_2.0,0.055475,0.170469,23,765,03_A8A2,2.0
076_03_A8A2_2.0,0.170469,0.055475,41,765,03_A8A2,2.0
076_03_A8A2_2.0,0.055475,0.170469,21,765,03_A8A2,2.0
076_03_A8A2_2.0,0.170469,0.055475,150,765,03_A8A2,2.0
076_03_A8A2_2.0,0.055475,0.170469,68,765,03_A8A2,2.0
076_03_A8A2_2.0,0.170469,0.055475,80,765,03_A8A2,2.0
076_03_A8A2_2.0,0.055475,0.170469,21,765,03_A8A2,2.0
076_03_A8A2_2.0,0.170469,0.055475,54,765,03_A8A2,2.0
076_03_A8A2_2.0,0.055475,0.170469,171,765,03_A8A2,2.0
076_03_A8A2_2.0,0.170469,0.055475,28,765,03_A8A2,2.0
076_03_A8A2_2.0,0.055475,0.170469,6,765,03_A8A2,2.0
076_03_A8A2_2.0,0.170469,0.567614,9,765,03_A8A2,2.0
077_03_A8A2_1.0,0.089363,0.898876,157,165,03_A8A2,1.0
077_03_A8A2_2.0,0.102189,0.696383,1361,1375,03_A8A2,2.0
078_03_A8A2_1.0,0.032536,0.201921,363,585,03_A8A2,1.0
078_03_A8A2_1.0,0.201921,0.64176,58,585,03_A8A2,1.0
078_03_A8A2_1.0,0.64176,0.032536,3,585,03_A8A2,1.0
078_03_A8A2_1.0,0.032536,0.201921,69,585,03_A8A2,1.0
078_03_A8A2_1.0,0.201921,0.64176,33,585,03_A8A2,1.0
078_03_A8A2_1.0,0.64176,0.201921,8,585,03_A8A2,1.0
078_03_A8A2_1.0,0.201921,0.64176,3,585,03_A8A2,1.0
078_03_A8A2_1.0,0.64176,0.032536,1,585,03_A8A2,1.0
078_03_A8A2_1.0,0.032536,0.201921,37,585,03_A8A2,1.0
078_03_A8A2_2.0,0.072893,0.296343,487,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,15,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,15,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,19,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,7,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,9,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,18,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,34,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,11,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,11,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,6,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,64,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,11,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,15,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.79033,4,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.79033,0.296343,132,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,9,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,3,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,9,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,7,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,6,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,9,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,18,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,33,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,9,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.072893,1,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,14,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,44,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,30,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,10,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,47,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.79033,9,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.79033,0.478918,7,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,12,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,19,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,16,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,17,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.79033,19,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.79033,0.296343,2,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,15,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,61,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,106,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,11,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,9,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,7,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,11,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,1,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,73,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,11,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.79033,7,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.79033,0.296343,5,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,33,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,16,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,37,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.79033,12,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.79033,0.072893,19,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,4,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.478918,12,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.478918,0.296343,1,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,7,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.072893,0.296343,106,1800,03_A8A2,2.0
078_03_A8A2_2.0,0.296343,0.072893,4,1800,03_A8A2,2.0
079_03_A8A2_1.0,0.075686,0.247829,522,900,03_A8A2,1.0
079_03_A8A2_1.0,0.247829,0.075686,37,900,03_A8A2,1.0
079_03_A8A2_1.0,0.075686,0.247829,90,900,03_A8A2,1.0
079_03_A8A2_1.0,0.247829,0.075686,7,900,03_A8A2,1.0
079_03_A8A2_1.0,0.075686,0.247829,112,900,03_A8A2,1.0
079_03_A8A2_1.0,0.247829,0.075686,94,900,03_A8A2,1.0
079_03_A8A2_1.0,0.075686,0.247829,15,900,03_A8A2,1.0
079_03_A8A2_2.0,0.103074,0.248939,27,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.248939,0.103074,22,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,50,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,3,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,6,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,1,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,4,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,2,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,0.248939,4,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.248939,0.103074,3,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,8,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,1,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,195,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,3,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,0.248939,8,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.248939,-0.182198,12,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.248939,2,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.248939,0.103074,11,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,5,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,5,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,42,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.248939,1,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.248939,-0.182198,16,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,1,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,2,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,1,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,24,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,1,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,10,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,1,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,-0.182198,93,1046,03_A8A2,2.0
079_03_A8A2_2.0,-0.182198,0.103074,1,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,0.248939,96,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.248939,0.103074,81,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.103074,0.248939,13,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.248939,0.741741,9,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.741741,0.927628,17,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.927628,0.741741,232,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.741741,0.927628,7,1046,03_A8A2,2.0
079_03_A8A2_2.0,0.927628,0.741741,17,1046,03_A8A2,2.0
080_03_A8A2_1.0,0.113692,0.871673,79,85,03_A8A2,1.0
080_03_A8A2_2.0,0.763599,0.848011,2,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.763599,99,635,03_A8A2,2.0
080_03_A8A2_2.0,0.763599,0.848011,5,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.926667,104,635,03_A8A2,2.0
080_03_A8A2_2.0,0.926667,0.848011,19,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.763599,3,635,03_A8A2,2.0
080_03_A8A2_2.0,0.763599,0.848011,2,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.926667,14,635,03_A8A2,2.0
080_03_A8A2_2.0,0.926667,0.848011,19,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.763599,9,635,03_A8A2,2.0
080_03_A8A2_2.0,0.763599,0.848011,1,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.926667,5,635,03_A8A2,2.0
080_03_A8A2_2.0,0.926667,0.848011,12,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.926667,16,635,03_A8A2,2.0
080_03_A8A2_2.0,0.926667,0.386527,50,635,03_A8A2,2.0
080_03_A8A2_2.0,0.386527,0.848011,5,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.926667,6,635,03_A8A2,2.0
080_03_A8A2_2.0,0.926667,0.848011,19,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.763599,61,635,03_A8A2,2.0
080_03_A8A2_2.0,0.763599,0.848011,31,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.763599,85,635,03_A8A2,2.0
080_03_A8A2_2.0,0.763599,0.848011,10,635,03_A8A2,2.0
080_03_A8A2_2.0,0.848011,0.926667,41,635,03_A8A2,2.0
082_03_A8A2_1.0,0.124595,0.655916,218,245,03_A8A2,1.0
083_03_A8A2_1.0,0.097019,0.336618,298,380,03_A8A2,1.0
083_03_A8A2_2.0,0.09857,0.534947,60,410,03_A8A2,2.0
083_03_A8A2_2.0,0.534947,0.257723,13,410,03_A8A2,2.0
083_03_A8A2_2.0,0.257723,0.534947,9,410,03_A8A2,2.0
083_03_A8A2_2.0,0.534947,0.09857,12,410,03_A8A2,2.0
083_03_A8A2_2.0,0.09857,0.257723,235,410,03_A8A2,2.0
084_03_A8A2_1.0,0.065536,0.783255,282,345,03_A8A2,1.0
084_03_A8A2_1.0,0.783255,0.440102,19,345,03_A8A2,1.0
084_03_A8A2_2.0,-0.010903,-0.113432,321,1110,03_A8A2,2.0
084_03_A8A2_2.0,-0.113432,-0.010903,462,1110,03_A8A2,2.0
084_03_A8A2_2.0,-0.010903,0.52234,273,1110,03_A8A2,2.0
085_03_A8A2_1.0,0.068443,0.160492,212,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.160492,0.068443,42,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.068443,0.160492,75,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.160492,0.068443,3,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.068443,0.490171,9,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.490171,0.160492,15,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.160492,0.068443,52,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.068443,0.160492,53,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.160492,0.068443,36,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.068443,0.870109,124,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.870109,0.068443,27,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.068443,0.160492,41,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.160492,0.068443,16,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.068443,0.160492,449,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.160492,0.068443,61,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.068443,0.160492,20,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.160492,0.490171,39,1295,03_A8A2,1.0
085_03_A8A2_1.0,0.490171,0.870109,1,1295,03_A8A2,1.0
085_03_A8A2_2.0,0.080615,0.443346,170,855,03_A8A2,2.0
085_03_A8A2_2.0,0.443346,0.080615,7,855,03_A8A2,2.0
085_03_A8A2_2.0,0.080615,0.82082,472,855,03_A8A2,2.0
085_03_A8A2_2.0,0.82082,0.443346,7,855,03_A8A2,2.0
085_03_A8A2_2.0,0.443346,0.82082,16,855,03_A8A2,2.0
085_03_A8A2_2.0,0.82082,0.443346,47,855,03_A8A2,2.0
085_03_A8A2_2.0,0.443346,0.82082,50,855,03_A8A2,2.0
085_03_A8A2_2.0,0.82082,0.443346,20,855,03_A8A2,2.0
085_03_A8A2_2.0,0.443346,0.82082,29,855,03_A8A2,2.0
086_03_A8A2_1.0,0.11028,0.409586,52,185,03_A8A2,1.0
087_03_A8A2_1.0,0.063713,0.555358,1484,1495,03_A8A2,1.0
087_03_A8A2_2.0,0.103356,0.374893,167,480,03_A8A2,2.0
087_03_A8A2_2.0,0.374893,0.103356,5,480,03_A8A2,2.0
087_03_A8A2_2.0,0.103356,0.374893,125,480,03_A8A2,2.0
087_03_A8A2_2.0,0.374893,0.103356,6,480,03_A8A2,2.0
088_03_A8A2_2.0,0.096585,0.450892,327,675,03_A8A2,2.0
088_03_A8A2_2.0,0.450892,0.096585,14,675,03_A8A2,2.0
088_03_A8A2_2.0,0.096585,0.450892,27,675,03_A8A2,2.0
088_03_A8A2_2.0,0.450892,0.647365,2,675,03_A8A2,2.0
088_03_A8A2_2.0,0.647365,0.450892,55,675,03_A8A2,2.0
088_03_A8A2_2.0,0.450892,0.647365,150,675,03_A8A2,2.0
088_03_A8A2_2.0,0.647365,0.450892,11,675,03_A8A2,2.0
088_03_A8A2_2.0,0.450892,0.647365,11,675,03_A8A2,2.0
089_03_A8A2_1.0,0.511969,0.048234,14,1045,03_A8A2,1.0
089_03_A8A2_1.0,0.048234,0.511969,384,1045,03_A8A2,1.0
089_03_A8A2_1.0,0.511969,0.048234,12,1045,03_A8A2,1.0
089_03_A8A2_1.0,0.048234,0.511969,4,1045,03_A8A2,1.0
089_03_A8A2_1.0,0.511969,0.048234,1,1045,03_A8A2,1.0
089_03_A8A2_1.0,0.048234,0.511969,613,1045,03_A8A2,1.0
089_03_A8A2_2.0,0.077417,0.26315,12,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,6,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.26315,9,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,3,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.26315,46,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,3,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.463441,385,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.077417,45,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.26315,72,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,2,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.26315,4,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,1,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.463441,193,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.26315,10,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,8,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.463441,2,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.26315,14,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,5,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.463441,6,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.077417,7,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.26315,12,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.463441,9,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.26315,19,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,1,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.26315,14,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.463441,96,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.26315,17,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,5,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.26315,124,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,5,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.26315,191,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.463441,15,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.850216,5,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.850216,0.463441,5,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.26315,11,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.077417,35,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.077417,0.463441,19,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.26315,33,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.26315,0.463441,71,1565,03_A8A2,2.0
089_03_A8A2_2.0,0.463441,0.850216,8,1565,03_A8A2,2.0
090_03_A8A2_1.0,0.076925,0.847055,674,680,03_A8A2,1.0
090_03_A8A2_2.0,0.026766,0.377291,1091,1170,03_A8A2,2.0
090_03_A8A2_2.0,0.377291,0.026766,42,1170,03_A8A2,2.0
090_03_A8A2_2.0,0.026766,0.377291,15,1170,03_A8A2,2.0
091_03_A8A2_1.0,0.107022,0.298857,69,1025,03_A8A2,1.0
091_03_A8A2_1.0,0.298857,0.107022,114,1025,03_A8A2,1.0
091_03_A8A2_1.0,0.107022,0.298857,55,1025,03_A8A2,1.0
091_03_A8A2_1.0,0.298857,0.107022,6,1025,03_A8A2,1.0
091_03_A8A2_1.0,0.107022,0.298857,68,1025,03_A8A2,1.0
091_03_A8A2_1.0,0.298857,0.107022,55,1025,03_A8A2,1.0
091_03_A8A2_1.0,0.107022,0.298857,171,1025,03_A8A2,1.0
091_03_A8A2_1.0,0.298857,0.107022,17,1025,03_A8A2,1.0
091_03_A8A2_1.0,0.107022,0.298857,431,1025,03_A8A2,1.0
091_03_A8A2_2.0,0.005776,0.15814,43,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.15814,0.655418,9,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.655418,0.829453,17,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.829453,0.655418,61,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.655418,0.829453,13,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.829453,0.655418,7,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.655418,0.829453,19,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.829453,0.005776,10,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.005776,0.15814,149,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.15814,0.005776,14,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.005776,0.15814,872,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.15814,0.005776,4,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.005776,0.15814,433,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.15814,0.655418,4,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.655418,0.15814,5,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.15814,0.005776,5,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.005776,0.15814,54,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.15814,0.005776,5,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.005776,0.15814,9,1740,03_A8A2,2.0
091_03_A8A2_2.0,0.15814,0.829453,6,1740,03_A8A2,2.0
092_03_A8A2_1.0,0.029147,0.279892,331,460,03_A8A2,1.0
092_03_A8A2_1.0,0.279892,0.029147,35,460,03_A8A2,1.0
092_03_A8A2_1.0,0.029147,0.279892,30,460,03_A8A2,1.0
092_03_A8A2_2.0,-0.002884,0.445523,454,465,03_A8A2,2.0
093_03_A8A2_1.0,0.049362,0.403135,424,455,03_A8A2,1.0
093_03_A8A2_2.0,0.012681,0.515995,218,350,03_A8A2,2.0
093_03_A8A2_2.0,0.515995,0.012681,31,350,03_A8A2,2.0
093_03_A8A2_2.0,0.012681,0.515995,11,350,03_A8A2,2.0
093_03_A8A2_2.0,0.515995,0.012681,77,350,03_A8A2,2.0
