molecule,FRET_before,FRET_after,Time,number_of_frames,treatment,repeat,transition_type,shift,is_in_sequence,CumulativeTime,CumulativeTime(s),transition_name
211_04_A8B1_1.0,0.673908,0.450634,174,268,04_A8B1,1.0,high-low,,False,174,34.800000000000004,$T_{high-low}$
211_04_A8B1_1.0,0.450634,0.673908,18,268,04_A8B1,1.0,low-high,high-low,False,18,3.6,$T_{low-high}$
211_04_A8B1_1.0,0.673908,0.450634,67,268,04_A8B1,1.0,high-low,low-high,False,67,13.4,$T_{high-low}$
211_04_A8B1_1.0,0.450634,0.673908,1,268,04_A8B1,1.0,low-high,high-low,False,1,0.2,$T_{low-high}$
216_04_A8B1_1.0,0.529591,0.392994,103,383,04_A8B1,1.0,high-low,high-high,False,18,3.6,$T_{high-low}$
216_04_A8B1_1.0,0.392994,0.7358,49,383,04_A8B1,1.0,low-high,high-low,False,49,9.8,$T_{low-high}$
216_04_A8B1_1.0,0.529591,0.392994,170,383,04_A8B1,1.0,high-low,high-high,False,170,34.0,$T_{high-low}$
219_04_A8B1_1.0,0.78759,0.483003,3,824,04_A8B1,1.0,high-low,high-high,False,479,95.8,$T_{high-low}$
224_04_A8B1_1.0,0.645518,0.407982,6,226,04_A8B1,1.0,high-low,high-high,False,154,30.8,$T_{high-low}$
224_04_A8B1_1.0,0.407982,0.645518,42,226,04_A8B1,1.0,low-high,high-low,False,42,8.4,$T_{low-high}$
227_04_A8B1_1.0,0.462353,0.788279,119,180,04_A8B1,1.0,low-high,,False,119,23.8,$T_{low-high}$
227_04_A8B1_1.0,0.788279,0.462353,14,180,04_A8B1,1.0,high-low,low-high,False,14,2.8000000000000003,$T_{high-low}$
227_04_A8B1_1.0,0.462353,0.788279,13,180,04_A8B1,1.0,low-high,high-low,False,13,2.6,$T_{low-high}$
227_04_A8B1_1.0,0.788279,0.462353,32,180,04_A8B1,1.0,high-low,low-high,False,32,6.4,$T_{high-low}$
233_04_A8B1_1.0,0.460749,0.785764,151,227,04_A8B1,1.0,low-high,,False,151,30.200000000000003,$T_{low-high}$
236_04_A8B1_1.0,0.627105,0.404732,46,134,04_A8B1,1.0,high-low,,False,46,9.2,$T_{high-low}$
241_04_A8B1_1.0,0.325572,0.63005,105,368,04_A8B1,1.0,low-high,,False,105,21.0,$T_{low-high}$
241_04_A8B1_1.0,0.63005,0.325572,10,368,04_A8B1,1.0,high-low,low-high,False,10,2.0,$T_{high-low}$
241_04_A8B1_1.0,0.325572,0.63005,96,368,04_A8B1,1.0,low-high,high-low,False,96,19.200000000000003,$T_{low-high}$
241_04_A8B1_1.0,0.63005,0.325572,71,368,04_A8B1,1.0,high-low,low-high,False,71,14.2,$T_{high-low}$
242_04_A8B1_1.0,0.77593,0.449787,55,391,04_A8B1,1.0,high-low,high-high,False,61,12.2,$T_{high-low}$
242_04_A8B1_1.0,0.449787,0.77593,6,391,04_A8B1,1.0,low-high,high-low,False,6,1.2000000000000002,$T_{low-high}$
242_04_A8B1_1.0,0.77593,0.449787,6,391,04_A8B1,1.0,high-low,low-high,False,6,1.2000000000000002,$T_{high-low}$
242_04_A8B1_1.0,0.449787,0.77593,45,391,04_A8B1,1.0,low-high,high-low,False,45,9.0,$T_{low-high}$
242_04_A8B1_1.0,0.77593,0.449787,79,391,04_A8B1,1.0,high-low,low-high,False,79,15.8,$T_{high-low}$
242_04_A8B1_1.0,0.449787,0.77593,8,391,04_A8B1,1.0,low-high,high-low,False,8,1.6,$T_{low-high}$
242_04_A8B1_1.0,0.887245,0.449787,26,391,04_A8B1,1.0,high-low,high-high,False,76,15.2,$T_{high-low}$
243_04_A8B1_1.0,0.619389,0.479616,125,236,04_A8B1,1.0,high-low,high-high,False,125,25.0,$T_{high-low}$
243_04_A8B1_1.0,0.479616,0.619389,35,236,04_A8B1,1.0,low-high,high-low,False,35,7.0,$T_{low-high}$
243_04_A8B1_1.0,0.840023,0.479616,5,236,04_A8B1,1.0,high-low,high-high,False,5,1.0,$T_{high-low}$
250_04_A8B1_1.0,0.212463,0.630777,10,376,04_A8B1,1.0,low-high,low-low,False,10,2.0,$T_{low-high}$
250_04_A8B1_1.0,0.630777,0.42689,43,376,04_A8B1,1.0,high-low,low-high,False,43,8.6,$T_{high-low}$
250_04_A8B1_1.0,0.42689,0.630777,17,376,04_A8B1,1.0,low-high,high-low,False,17,3.4000000000000004,$T_{low-high}$
250_04_A8B1_1.0,0.630777,0.42689,98,376,04_A8B1,1.0,high-low,low-high,False,98,19.6,$T_{high-low}$
250_04_A8B1_1.0,0.42689,0.630777,34,376,04_A8B1,1.0,low-high,high-low,False,34,6.800000000000001,$T_{low-high}$
252_04_A8B1_1.0,0.704698,0.39298,95,106,04_A8B1,1.0,high-low,,False,95,19.0,$T_{high-low}$
263_04_A8B1_1.0,0.633812,0.388721,14,712,04_A8B1,1.0,high-low,high-high,False,322,64.4,$T_{high-low}$
263_04_A8B1_1.0,0.388721,0.633812,8,712,04_A8B1,1.0,low-high,high-low,False,8,1.6,$T_{low-high}$
263_04_A8B1_1.0,0.633812,0.388721,13,712,04_A8B1,1.0,high-low,high-high,False,301,60.2,$T_{high-low}$
263_04_A8B1_1.0,0.388721,0.633812,20,712,04_A8B1,1.0,low-high,high-low,False,20,4.0,$T_{low-high}$
263_04_A8B1_1.0,0.633812,0.388721,28,712,04_A8B1,1.0,high-low,low-high,False,28,5.6000000000000005,$T_{high-low}$
266_04_A8B1_1.0,0.579457,0.434728,27,609,04_A8B1,1.0,high-low,,False,27,5.4,$T_{high-low}$
266_04_A8B1_1.0,0.434728,0.579457,191,609,04_A8B1,1.0,low-high,high-low,False,191,38.2,$T_{low-high}$
266_04_A8B1_1.0,0.579457,0.434728,22,609,04_A8B1,1.0,high-low,low-high,False,22,4.4,$T_{high-low}$
266_04_A8B1_1.0,0.434728,0.579457,44,609,04_A8B1,1.0,low-high,high-low,False,44,8.8,$T_{low-high}$
266_04_A8B1_1.0,0.579457,0.434728,17,609,04_A8B1,1.0,high-low,low-high,False,17,3.4000000000000004,$T_{high-low}$
266_04_A8B1_1.0,0.434728,0.579457,126,609,04_A8B1,1.0,low-high,high-low,False,126,25.200000000000003,$T_{low-high}$
266_04_A8B1_1.0,0.579457,0.434728,26,609,04_A8B1,1.0,high-low,low-high,False,26,5.2,$T_{high-low}$
266_04_A8B1_1.0,0.434728,0.579457,15,609,04_A8B1,1.0,low-high,high-low,False,15,3.0,$T_{low-high}$
266_04_A8B1_1.0,0.579457,0.434728,31,609,04_A8B1,1.0,high-low,low-high,False,31,6.2,$T_{high-low}$
266_04_A8B1_1.0,0.434728,0.579457,26,609,04_A8B1,1.0,low-high,high-low,False,26,5.2,$T_{low-high}$
276_04_A8B1_1.0,0.593983,0.427116,37,844,04_A8B1,1.0,high-low,,False,37,7.4,$T_{high-low}$
276_04_A8B1_1.0,0.427116,0.593983,17,844,04_A8B1,1.0,low-high,high-low,False,17,3.4000000000000004,$T_{low-high}$
276_04_A8B1_1.0,0.809057,0.427116,4,844,04_A8B1,1.0,high-low,high-high,False,128,25.6,$T_{high-low}$
276_04_A8B1_1.0,0.427116,0.593983,36,844,04_A8B1,1.0,low-high,high-low,False,36,7.2,$T_{low-high}$
276_04_A8B1_1.0,0.593983,0.427116,13,844,04_A8B1,1.0,high-low,low-high,False,13,2.6,$T_{high-low}$
276_04_A8B1_1.0,0.427116,0.593983,57,844,04_A8B1,1.0,low-high,high-low,False,57,11.4,$T_{low-high}$
276_04_A8B1_1.0,0.593983,0.427116,8,844,04_A8B1,1.0,high-low,high-high,False,340,68.0,$T_{high-low}$
276_04_A8B1_1.0,0.427116,0.593983,60,844,04_A8B1,1.0,low-high,high-low,False,60,12.0,$T_{low-high}$
276_04_A8B1_1.0,0.809057,0.427116,2,844,04_A8B1,1.0,high-low,high-high,False,2,0.4,$T_{high-low}$
276_04_A8B1_1.0,0.427116,0.593983,13,844,04_A8B1,1.0,low-high,high-low,False,13,2.6,$T_{low-high}$
276_04_A8B1_1.0,0.593983,0.427116,12,844,04_A8B1,1.0,high-low,high-high,False,26,5.2,$T_{high-low}$
277_04_A8B1_1.0,0.757183,0.490173,55,1185,04_A8B1,1.0,high-low,,False,55,11.0,$T_{high-low}$
277_04_A8B1_1.0,0.490173,0.614707,51,1185,04_A8B1,1.0,low-high,high-low,False,51,10.2,$T_{low-high}$
277_04_A8B1_1.0,0.757183,0.490173,8,1185,04_A8B1,1.0,high-low,high-high,False,8,1.6,$T_{high-low}$
277_04_A8B1_1.0,0.490173,0.614707,123,1185,04_A8B1,1.0,low-high,high-low,False,123,24.6,$T_{low-high}$
277_04_A8B1_1.0,0.614707,0.490173,32,1185,04_A8B1,1.0,high-low,low-high,False,32,6.4,$T_{high-low}$
277_04_A8B1_1.0,0.490173,0.757183,29,1185,04_A8B1,1.0,low-high,high-low,False,29,5.800000000000001,$T_{low-high}$
277_04_A8B1_1.0,0.757183,0.490173,13,1185,04_A8B1,1.0,high-low,low-high,False,13,2.6,$T_{high-low}$
277_04_A8B1_1.0,0.490173,0.614707,32,1185,04_A8B1,1.0,low-high,high-low,False,32,6.4,$T_{low-high}$
277_04_A8B1_1.0,0.757183,0.490173,7,1185,04_A8B1,1.0,high-low,high-high,False,7,1.4,$T_{high-low}$
277_04_A8B1_1.0,0.490173,0.614707,14,1185,04_A8B1,1.0,low-high,high-low,False,14,2.8000000000000003,$T_{low-high}$
277_04_A8B1_1.0,0.614707,0.490173,21,1185,04_A8B1,1.0,high-low,high-high,False,116,23.200000000000003,$T_{high-low}$
277_04_A8B1_1.0,0.490173,0.614707,25,1185,04_A8B1,1.0,low-high,high-low,False,25,5.0,$T_{low-high}$
281_04_A8B1_1.0,0.09529,0.781495,43,1231,04_A8B1,1.0,low-high,low-low,False,764,152.8,$T_{low-high}$
281_04_A8B1_1.0,0.919494,0.09529,83,1231,04_A8B1,1.0,high-low,high-high,False,83,16.6,$T_{high-low}$
281_04_A8B1_1.0,0.09529,0.781495,26,1231,04_A8B1,1.0,low-high,low-low,False,12,2.4000000000000004,$T_{low-high}$
283_04_A8B1_1.0,0.750175,0.41558,138,857,04_A8B1,1.0,high-low,,False,138,27.6,$T_{high-low}$
283_04_A8B1_1.0,0.41558,0.750175,9,857,04_A8B1,1.0,low-high,high-low,False,9,1.8,$T_{low-high}$
283_04_A8B1_1.0,0.581545,0.41558,37,857,04_A8B1,1.0,high-low,high-high,False,37,7.4,$T_{high-low}$
283_04_A8B1_1.0,0.41558,0.750175,12,857,04_A8B1,1.0,low-high,high-low,False,12,2.4000000000000004,$T_{low-high}$
283_04_A8B1_1.0,0.750175,0.41558,7,857,04_A8B1,1.0,high-low,high-high,False,209,41.8,$T_{high-low}$
283_04_A8B1_1.0,0.41558,0.581545,49,857,04_A8B1,1.0,low-high,high-low,False,49,9.8,$T_{low-high}$
283_04_A8B1_1.0,0.750175,0.41558,8,857,04_A8B1,1.0,high-low,high-high,False,316,63.2,$T_{high-low}$
294_04_A8B1_1.0,0.692046,0.484697,5,224,04_A8B1,1.0,high-low,high-high,False,5,1.0,$T_{high-low}$
294_04_A8B1_1.0,0.484697,0.692046,36,224,04_A8B1,1.0,low-high,high-low,False,36,7.2,$T_{low-high}$
294_04_A8B1_1.0,0.692046,0.484697,78,224,04_A8B1,1.0,high-low,high-high,False,62,12.4,$T_{high-low}$
296_04_A8B1_1.0,0.613861,0.325099,12,476,04_A8B1,1.0,high-low,,False,12,2.4000000000000004,$T_{high-low}$
296_04_A8B1_1.0,0.325099,0.613861,102,476,04_A8B1,1.0,low-high,high-low,False,102,20.4,$T_{low-high}$
296_04_A8B1_1.0,0.613861,0.325099,4,476,04_A8B1,1.0,high-low,low-high,False,4,0.8,$T_{high-low}$
296_04_A8B1_1.0,0.325099,0.613861,51,476,04_A8B1,1.0,low-high,high-low,False,51,10.2,$T_{low-high}$
296_04_A8B1_1.0,0.613861,0.325099,40,476,04_A8B1,1.0,high-low,low-high,False,40,8.0,$T_{high-low}$
296_04_A8B1_1.0,0.325099,0.613861,3,476,04_A8B1,1.0,low-high,high-low,False,3,0.6000000000000001,$T_{low-high}$
296_04_A8B1_1.0,0.613861,0.325099,55,476,04_A8B1,1.0,high-low,low-high,False,55,11.0,$T_{high-low}$
296_04_A8B1_1.0,0.325099,0.613861,3,476,04_A8B1,1.0,low-high,high-low,False,3,0.6000000000000001,$T_{low-high}$
296_04_A8B1_1.0,0.613861,0.325099,12,476,04_A8B1,1.0,high-low,high-high,False,68,13.6,$T_{high-low}$
296_04_A8B1_1.0,0.325099,0.613861,8,476,04_A8B1,1.0,low-high,high-low,False,8,1.6,$T_{low-high}$
299_04_A8B1_1.0,0.680809,0.4669,30,429,04_A8B1,1.0,high-low,,False,30,6.0,$T_{high-low}$
299_04_A8B1_1.0,0.4669,0.680809,71,429,04_A8B1,1.0,low-high,high-low,False,71,14.2,$T_{low-high}$
299_04_A8B1_1.0,0.680809,0.4669,18,429,04_A8B1,1.0,high-low,low-high,False,18,3.6,$T_{high-low}$
299_04_A8B1_1.0,0.4669,0.680809,120,429,04_A8B1,1.0,low-high,high-low,False,120,24.0,$T_{low-high}$
299_04_A8B1_1.0,0.680809,0.4669,3,429,04_A8B1,1.0,high-low,low-high,False,3,0.6000000000000001,$T_{high-low}$
303_04_A8B1_1.0,0.720201,0.354464,306,315,04_A8B1,1.0,high-low,,False,306,61.2,$T_{high-low}$
306_04_A8B1_1.0,0.054735,0.61465,165,191,04_A8B1,1.0,low-high,,False,165,33.0,$T_{low-high}$
307_04_A8B1_1.0,0.910071,0.287775,92,655,04_A8B1,1.0,high-low,high-high,False,560,112.0,$T_{high-low}$
308_04_A8B1_1.0,0.050526,0.781808,398,406,04_A8B1,1.0,low-high,,False,398,79.60000000000001,$T_{low-high}$
318_04_A8B1_1.0,0.910027,0.401753,151,163,04_A8B1,1.0,high-low,,False,151,30.200000000000003,$T_{high-low}$
318_04_A8B1_1.0,0.401753,0.910027,2,163,04_A8B1,1.0,low-high,high-low,False,2,0.4,$T_{low-high}$
318_04_A8B1_1.0,0.910027,0.401753,4,163,04_A8B1,1.0,high-low,low-high,False,4,0.8,$T_{high-low}$
320_04_A8B1_1.0,0.946224,0.195529,142,151,04_A8B1,1.0,high-low,,False,142,28.4,$T_{high-low}$
321_04_A8B1_1.0,0.417319,0.72295,70,226,04_A8B1,1.0,low-high,,False,70,14.0,$T_{low-high}$
327_04_A8B1_1.0,0.192168,0.632468,54,91,04_A8B1,1.0,low-high,,False,54,10.8,$T_{low-high}$
327_04_A8B1_1.0,0.632468,0.192168,16,91,04_A8B1,1.0,high-low,low-high,False,16,3.2,$T_{high-low}$
327_04_A8B1_1.0,0.192168,0.632468,13,91,04_A8B1,1.0,low-high,high-low,False,13,2.6,$T_{low-high}$
335_04_A8B1_1.0,0.033008,0.637706,783,791,04_A8B1,1.0,low-high,,False,783,156.60000000000002,$T_{low-high}$
336_04_A8B1_1.0,0.796805,0.077926,64,281,04_A8B1,1.0,high-low,,False,64,12.8,$T_{high-low}$
336_04_A8B1_1.0,0.077926,0.796805,1,281,04_A8B1,1.0,low-high,high-low,False,1,0.2,$T_{low-high}$
336_04_A8B1_1.0,0.796805,0.077926,11,281,04_A8B1,1.0,high-low,low-high,False,11,2.2,$T_{high-low}$
336_04_A8B1_1.0,0.077926,0.796805,47,281,04_A8B1,1.0,low-high,high-low,False,47,9.4,$T_{low-high}$
336_04_A8B1_1.0,0.796805,0.077926,74,281,04_A8B1,1.0,high-low,low-high,False,74,14.8,$T_{high-low}$
336_04_A8B1_1.0,0.077926,0.796805,16,281,04_A8B1,1.0,low-high,high-low,False,16,3.2,$T_{low-high}$
340_04_A8B1_1.0,0.61588,0.490542,314,379,04_A8B1,1.0,high-low,,False,314,62.8,$T_{high-low}$
342_04_A8B1_1.0,0.377189,0.51471,66,345,04_A8B1,1.0,low-high,,False,66,13.2,$T_{low-high}$
342_04_A8B1_1.0,0.51471,0.377189,13,345,04_A8B1,1.0,high-low,low-high,False,13,2.6,$T_{high-low}$
342_04_A8B1_1.0,0.377189,0.51471,54,345,04_A8B1,1.0,low-high,high-low,False,54,10.8,$T_{low-high}$
342_04_A8B1_1.0,0.51471,0.377189,15,345,04_A8B1,1.0,high-low,low-high,False,15,3.0,$T_{high-low}$
342_04_A8B1_1.0,0.377189,0.51471,57,345,04_A8B1,1.0,low-high,high-low,False,57,11.4,$T_{low-high}$
347_04_A8B1_1.0,0.64511,0.452326,104,190,04_A8B1,1.0,high-low,high-high,False,104,20.8,$T_{high-low}$
347_04_A8B1_1.0,0.452326,0.64511,11,190,04_A8B1,1.0,low-high,high-low,False,11,2.2,$T_{low-high}$
352_04_A8B1_1.0,0.326678,0.863083,18,676,04_A8B1,1.0,low-high,low-low,False,18,3.6,$T_{low-high}$
353_04_A8B1_1.0,0.094832,0.518904,191,876,04_A8B1,1.0,low-high,,False,191,38.2,$T_{low-high}$
353_04_A8B1_1.0,0.518904,0.094832,4,876,04_A8B1,1.0,high-low,low-high,False,4,0.8,$T_{high-low}$
353_04_A8B1_1.0,0.094832,0.731418,172,876,04_A8B1,1.0,low-high,high-low,False,172,34.4,$T_{low-high}$
354_04_A8B1_1.0,0.219073,0.530543,164,510,04_A8B1,1.0,low-high,,False,164,32.800000000000004,$T_{low-high}$
354_04_A8B1_1.0,0.530543,0.219073,80,510,04_A8B1,1.0,high-low,low-high,False,80,16.0,$T_{high-low}$
354_04_A8B1_1.0,0.219073,0.530543,9,510,04_A8B1,1.0,low-high,high-low,False,9,1.8,$T_{low-high}$
355_04_A8B1_1.0,0.634023,0.482682,37,1122,04_A8B1,1.0,high-low,high-high,False,199,39.8,$T_{high-low}$
355_04_A8B1_1.0,0.482682,0.634023,18,1122,04_A8B1,1.0,low-high,high-low,False,18,3.6,$T_{low-high}$
355_04_A8B1_1.0,0.634023,0.482682,23,1122,04_A8B1,1.0,high-low,low-high,False,23,4.6000000000000005,$T_{high-low}$
355_04_A8B1_1.0,0.482682,0.634023,3,1122,04_A8B1,1.0,low-high,high-low,False,3,0.6000000000000001,$T_{low-high}$
355_04_A8B1_1.0,0.634023,0.482682,18,1122,04_A8B1,1.0,high-low,high-high,False,460,92.0,$T_{high-low}$
355_04_A8B1_1.0,0.482682,0.634023,13,1122,04_A8B1,1.0,low-high,high-low,False,13,2.6,$T_{low-high}$
355_04_A8B1_1.0,0.634023,0.482682,27,1122,04_A8B1,1.0,high-low,low-high,False,27,5.4,$T_{high-low}$
355_04_A8B1_1.0,0.482682,0.634023,44,1122,04_A8B1,1.0,low-high,high-low,False,44,8.8,$T_{low-high}$
355_04_A8B1_1.0,0.634023,0.482682,15,1122,04_A8B1,1.0,high-low,low-high,False,15,3.0,$T_{high-low}$
355_04_A8B1_1.0,0.482682,0.634023,20,1122,04_A8B1,1.0,low-high,high-low,False,20,4.0,$T_{low-high}$
355_04_A8B1_1.0,0.634023,0.482682,13,1122,04_A8B1,1.0,high-low,low-high,False,13,2.6,$T_{high-low}$
355_04_A8B1_1.0,0.482682,0.634023,93,1122,04_A8B1,1.0,low-high,high-low,False,93,18.6,$T_{low-high}$
355_04_A8B1_1.0,0.634023,0.482682,5,1122,04_A8B1,1.0,high-low,low-high,False,5,1.0,$T_{high-low}$
355_04_A8B1_1.0,0.482682,0.634023,33,1122,04_A8B1,1.0,low-high,high-low,False,33,6.6000000000000005,$T_{low-high}$
355_04_A8B1_1.0,0.634023,0.482682,19,1122,04_A8B1,1.0,high-low,low-high,False,19,3.8,$T_{high-low}$
355_04_A8B1_1.0,0.482682,0.634023,71,1122,04_A8B1,1.0,low-high,high-low,False,71,14.2,$T_{low-high}$
355_04_A8B1_1.0,0.634023,0.482682,7,1122,04_A8B1,1.0,high-low,low-high,False,7,1.4,$T_{high-low}$
356_04_A8B1_1.0,0.085106,0.506315,121,701,04_A8B1,1.0,low-high,,False,121,24.200000000000003,$T_{low-high}$
356_04_A8B1_1.0,0.506315,0.085106,23,701,04_A8B1,1.0,high-low,low-high,False,23,4.6000000000000005,$T_{high-low}$
356_04_A8B1_1.0,0.085106,0.506315,60,701,04_A8B1,1.0,low-high,high-low,False,60,12.0,$T_{low-high}$
356_04_A8B1_1.0,0.836893,0.085106,65,701,04_A8B1,1.0,high-low,high-high,False,80,16.0,$T_{high-low}$
356_04_A8B1_1.0,0.085106,0.506315,42,701,04_A8B1,1.0,low-high,high-low,False,42,8.4,$T_{low-high}$
357_04_A8B1_1.0,0.968466,0.023203,10,1776,04_A8B1,1.0,high-low,high-high,False,421,84.2,$T_{high-low}$
357_04_A8B1_1.0,0.28177,0.707657,160,1776,04_A8B1,1.0,low-high,low-low,False,678,135.6,$T_{low-high}$
358_04_A8B1_1.0,0.94818,0.280721,96,117,04_A8B1,1.0,high-low,,False,96,19.200000000000003,$T_{high-low}$
358_04_A8B1_1.0,0.280721,0.94818,1,117,04_A8B1,1.0,low-high,high-low,False,1,0.2,$T_{low-high}$
358_04_A8B1_1.0,0.94818,0.280721,15,117,04_A8B1,1.0,high-low,low-high,False,15,3.0,$T_{high-low}$
360_04_A8B1_1.0,0.773739,0.289383,90,108,04_A8B1,1.0,high-low,,False,90,18.0,$T_{high-low}$
360_04_A8B1_1.0,0.289383,0.773739,1,108,04_A8B1,1.0,low-high,high-low,False,1,0.2,$T_{low-high}$
360_04_A8B1_1.0,0.773739,0.289383,2,108,04_A8B1,1.0,high-low,low-high,False,2,0.4,$T_{high-low}$
363_04_A8B1_1.0,0.591968,0.441873,172,1184,04_A8B1,1.0,high-low,high-high,False,373,74.60000000000001,$T_{high-low}$
363_04_A8B1_1.0,0.441873,0.591968,14,1184,04_A8B1,1.0,low-high,high-low,False,14,2.8000000000000003,$T_{low-high}$
363_04_A8B1_1.0,0.591968,0.441873,9,1184,04_A8B1,1.0,high-low,low-high,False,9,1.8,$T_{high-low}$
363_04_A8B1_1.0,0.441873,0.591968,2,1184,04_A8B1,1.0,low-high,high-low,False,2,0.4,$T_{low-high}$
363_04_A8B1_1.0,0.591968,0.441873,94,1184,04_A8B1,1.0,high-low,low-high,False,94,18.8,$T_{high-low}$
363_04_A8B1_1.0,0.441873,0.591968,4,1184,04_A8B1,1.0,low-high,high-low,False,4,0.8,$T_{low-high}$
363_04_A8B1_1.0,0.591968,0.441873,9,1184,04_A8B1,1.0,high-low,high-high,False,150,30.0,$T_{high-low}$
363_04_A8B1_1.0,0.441873,0.591968,7,1184,04_A8B1,1.0,low-high,high-low,False,7,1.4,$T_{low-high}$
363_04_A8B1_1.0,0.591968,0.441873,24,1184,04_A8B1,1.0,high-low,low-high,False,24,4.800000000000001,$T_{high-low}$
363_04_A8B1_1.0,0.441873,0.591968,38,1184,04_A8B1,1.0,low-high,high-low,False,38,7.6,$T_{low-high}$
363_04_A8B1_1.0,0.922516,0.441873,9,1184,04_A8B1,1.0,high-low,high-high,False,182,36.4,$T_{high-low}$
363_04_A8B1_1.0,0.441873,0.740511,8,1184,04_A8B1,1.0,low-high,high-low,False,8,1.6,$T_{low-high}$
363_04_A8B1_1.0,0.591968,0.441873,8,1184,04_A8B1,1.0,high-low,high-high,False,8,1.6,$T_{high-low}$
363_04_A8B1_1.0,0.441873,0.591968,19,1184,04_A8B1,1.0,low-high,high-low,False,19,3.8,$T_{low-high}$
366_04_A8B1_1.0,0.691594,0.49039,116,477,04_A8B1,1.0,high-low,high-high,False,116,23.200000000000003,$T_{high-low}$
366_04_A8B1_1.0,0.49039,0.842549,74,477,04_A8B1,1.0,low-high,high-low,False,74,14.8,$T_{low-high}$
367_04_A8B1_1.0,0.342178,0.705478,11,801,04_A8B1,1.0,low-high,low-low,False,131,26.200000000000003,$T_{low-high}$
367_04_A8B1_1.0,0.705478,0.17215,7,801,04_A8B1,1.0,high-low,low-high,False,7,1.4,$T_{high-low}$
367_04_A8B1_1.0,0.342178,0.705478,31,801,04_A8B1,1.0,low-high,low-low,False,139,27.8,$T_{low-high}$
367_04_A8B1_1.0,0.705478,0.342178,40,801,04_A8B1,1.0,high-low,low-high,False,40,8.0,$T_{high-low}$
367_04_A8B1_1.0,0.342178,0.705478,21,801,04_A8B1,1.0,low-high,high-low,False,21,4.2,$T_{low-high}$
367_04_A8B1_1.0,0.705478,0.342178,19,801,04_A8B1,1.0,high-low,low-high,False,19,3.8,$T_{high-low}$
367_04_A8B1_1.0,0.342178,0.705478,38,801,04_A8B1,1.0,low-high,high-low,False,38,7.6,$T_{low-high}$
369_04_A8B1_1.0,0.535615,0.41578,30,1123,04_A8B1,1.0,high-low,high-high,False,950,190.0,$T_{high-low}$
369_04_A8B1_1.0,0.41578,0.535615,51,1123,04_A8B1,1.0,low-high,high-low,False,51,10.2,$T_{low-high}$
369_04_A8B1_1.0,0.535615,0.41578,11,1123,04_A8B1,1.0,high-low,low-high,False,11,2.2,$T_{high-low}$
369_04_A8B1_1.0,0.41578,0.535615,30,1123,04_A8B1,1.0,low-high,high-low,False,30,6.0,$T_{low-high}$
369_04_A8B1_1.0,0.535615,0.41578,14,1123,04_A8B1,1.0,high-low,high-high,False,35,7.0,$T_{high-low}$
374_04_A8B1_1.0,0.69865,0.497084,356,1476,04_A8B1,1.0,high-low,high-high,False,103,20.6,$T_{high-low}$
374_04_A8B1_1.0,0.497084,0.977479,103,1476,04_A8B1,1.0,low-high,low-low,False,912,182.4,$T_{low-high}$
377_04_A8B1_1.0,0.689624,0.381895,30,1655,04_A8B1,1.0,high-low,high-high,False,53,10.6,$T_{high-low}$
377_04_A8B1_1.0,0.381895,0.559143,171,1655,04_A8B1,1.0,low-high,high-low,False,171,34.2,$T_{low-high}$
377_04_A8B1_1.0,0.559143,0.381895,31,1655,04_A8B1,1.0,high-low,low-high,False,31,6.2,$T_{high-low}$
377_04_A8B1_1.0,0.381895,0.559143,17,1655,04_A8B1,1.0,low-high,high-low,False,17,3.4000000000000004,$T_{low-high}$
377_04_A8B1_1.0,0.559143,0.381895,4,1655,04_A8B1,1.0,high-low,high-high,False,30,6.0,$T_{high-low}$
377_04_A8B1_1.0,0.381895,0.559143,42,1655,04_A8B1,1.0,low-high,high-low,False,42,8.4,$T_{low-high}$
377_04_A8B1_1.0,0.559143,0.381895,18,1655,04_A8B1,1.0,high-low,low-high,False,18,3.6,$T_{high-low}$
377_04_A8B1_1.0,0.381895,0.689624,7,1655,04_A8B1,1.0,low-high,high-low,False,7,1.4,$T_{low-high}$
377_04_A8B1_1.0,0.689624,0.381895,2,1655,04_A8B1,1.0,high-low,high-high,False,15,3.0,$T_{high-low}$
377_04_A8B1_1.0,0.381895,0.559143,37,1655,04_A8B1,1.0,low-high,high-low,False,37,7.4,$T_{low-high}$
378_04_A8B1_1.0,0.426685,0.771128,22,1170,04_A8B1,1.0,low-high,,False,22,4.4,$T_{low-high}$
384_04_A8B1_1.0,0.489294,0.888913,8,1351,04_A8B1,1.0,low-high,low-low,False,8,1.6,$T_{low-high}$
384_04_A8B1_1.0,0.888913,0.489294,10,1351,04_A8B1,1.0,high-low,low-high,False,10,2.0,$T_{high-low}$
384_04_A8B1_1.0,0.489294,0.888913,4,1351,04_A8B1,1.0,low-high,high-low,False,4,0.8,$T_{low-high}$
384_04_A8B1_1.0,0.888913,0.489294,16,1351,04_A8B1,1.0,high-low,low-high,False,16,3.2,$T_{high-low}$
384_04_A8B1_1.0,0.489294,0.888913,2,1351,04_A8B1,1.0,low-high,high-low,False,2,0.4,$T_{low-high}$
386_04_A8B1_1.0,0.10465,0.794312,175,226,04_A8B1,1.0,low-high,,False,175,35.0,$T_{low-high}$
386_04_A8B1_1.0,0.794312,0.10465,2,226,04_A8B1,1.0,high-low,low-high,False,2,0.4,$T_{high-low}$
386_04_A8B1_1.0,0.10465,0.794312,6,226,04_A8B1,1.0,low-high,high-low,False,6,1.2000000000000002,$T_{low-high}$
