Molecule,FRET_before,FRET_after,Time,number_of_frames,treatment_name,repeat,transition_type,shift,is_in_sequence,CumulativeTime,CumulativeTime(s)
110_01_Native_1.0,0.794469,0.622447,44,868,01_Native,1.0,high-high,high-high,True,0,0.0
110_01_Native_1.0,0.622447,0.712573,3,868,01_Native,1.0,high-high,high-high,True,0,0.0
110_01_Native_1.0,0.712573,0.794469,3,868,01_Native,1.0,high-high,high-high,True,0,0.0
110_01_Native_1.0,0.794469,0.712573,43,868,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.978774,0.716647,58,501,01_Native,1.0,high-high,,True,0,0.0
111_01_Native_1.0,0.716647,0.978774,18,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.978774,0.716647,71,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.716647,0.978774,2,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.978774,0.716647,2,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.716647,0.874025,15,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.874025,0.716647,50,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.716647,0.874025,95,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.874025,0.716647,18,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.716647,0.874025,11,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.874025,0.716647,133,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.716647,0.978774,20,501,01_Native,1.0,high-high,high-high,True,0,0.0
111_01_Native_1.0,0.978774,0.874025,3,501,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.803065,0.699244,14,794,01_Native,1.0,high-high,,True,0,0.0
113_01_Native_1.0,0.699244,0.619131,17,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.619131,0.699244,14,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.699244,0.619131,128,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.619131,0.699244,31,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.699244,0.619131,152,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.619131,0.699244,48,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.699244,0.619131,46,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.619131,0.699244,13,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.699244,0.619131,24,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.619131,0.699244,26,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.699244,0.803065,76,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.803065,0.699244,14,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.699244,0.803065,46,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.803065,0.699244,20,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.699244,0.803065,40,794,01_Native,1.0,high-high,high-high,True,0,0.0
113_01_Native_1.0,0.803065,0.619131,69,794,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.698591,0.602577,115,1619,01_Native,1.0,high-high,,True,0,0.0
115_01_Native_1.0,0.602577,0.698591,19,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.698591,0.602577,11,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,66,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,24,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,36,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,10,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,85,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,29,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.698591,16,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.698591,0.602577,22,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,67,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,58,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,23,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,53,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.437865,46,1619,01_Native,1.0,high-low,high-high,False,634,126.80000000000001
115_01_Native_1.0,0.437865,0.547502,28,1619,01_Native,1.0,low-high,high-low,False,28,5.6000000000000005
115_01_Native_1.0,0.547502,0.602577,36,1619,01_Native,1.0,high-high,low-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,13,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,77,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,59,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,48,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,29,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,18,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.698591,77,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.698591,0.602577,2,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.914336,185,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.914336,0.602577,11,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,15,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,69,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.698591,63,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.698591,0.547502,30,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.602577,53,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.914336,9,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.914336,0.698591,14,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.698591,0.914336,26,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.914336,0.602577,42,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.602577,0.547502,15,1619,01_Native,1.0,high-high,high-high,True,0,0.0
115_01_Native_1.0,0.547502,0.437865,19,1619,01_Native,1.0,high-low,high-high,False,891,178.20000000000002
118_01_Native_1.0,0.708206,0.374216,98,252,01_Native,1.0,high-low,,False,98,19.6
122_01_Native_1.0,0.711859,0.913717,119,152,01_Native,1.0,high-high,,False,0,0.0
123_01_Native_1.0,0.731609,0.628188,64,254,01_Native,1.0,high-high,,True,0,0.0
123_01_Native_1.0,0.628188,0.731609,58,254,01_Native,1.0,high-high,high-high,True,0,0.0
123_01_Native_1.0,0.731609,0.628188,125,254,01_Native,1.0,high-high,high-high,True,0,0.0
129_01_Native_1.0,0.418582,0.577649,21,341,01_Native,1.0,low-high,,False,21,4.2
129_01_Native_1.0,0.577649,0.418582,27,341,01_Native,1.0,high-low,low-high,False,27,5.4
129_01_Native_1.0,0.418582,0.577649,7,341,01_Native,1.0,low-high,high-low,False,7,1.4000000000000001
129_01_Native_1.0,0.577649,0.418582,106,341,01_Native,1.0,high-low,low-high,False,106,21.200000000000003
129_01_Native_1.0,0.418582,0.577649,6,341,01_Native,1.0,low-high,high-low,False,6,1.2000000000000002
129_01_Native_1.0,0.577649,0.418582,33,341,01_Native,1.0,high-low,low-high,False,33,6.6000000000000005
129_01_Native_1.0,0.418582,0.577649,13,341,01_Native,1.0,low-high,high-low,False,13,2.6
129_01_Native_1.0,0.577649,0.418582,48,341,01_Native,1.0,high-low,low-high,False,48,9.600000000000001
129_01_Native_1.0,0.418582,0.577649,10,341,01_Native,1.0,low-high,high-low,False,10,2.0
131_01_Native_1.0,0.956247,0.793349,38,230,01_Native,1.0,high-high,,False,0,0.0
133_01_Native_1.0,0.68556,0.52738,38,294,01_Native,1.0,high-high,,True,0,0.0
133_01_Native_1.0,0.52738,0.68556,8,294,01_Native,1.0,high-high,high-high,True,0,0.0
133_01_Native_1.0,0.68556,0.52738,67,294,01_Native,1.0,high-high,high-high,True,0,0.0
133_01_Native_1.0,0.52738,0.68556,7,294,01_Native,1.0,high-high,high-high,True,0,0.0
133_01_Native_1.0,0.68556,0.52738,70,294,01_Native,1.0,high-high,high-high,True,0,0.0
133_01_Native_1.0,0.52738,0.68556,76,294,01_Native,1.0,high-high,high-high,True,0,0.0
133_01_Native_1.0,0.68556,0.52738,13,294,01_Native,1.0,high-high,high-high,True,0,0.0
135_01_Native_1.0,0.773412,0.668803,117,244,01_Native,1.0,high-high,,True,0,0.0
135_01_Native_1.0,0.668803,0.773412,26,244,01_Native,1.0,high-high,high-high,True,0,0.0
136_01_Native_1.0,0.757522,0.533526,45,140,01_Native,1.0,high-high,,False,0,0.0
156_01_Native_1.0,0.870837,0.473912,56,221,01_Native,1.0,high-low,,False,56,11.200000000000001
158_01_Native_1.0,0.830867,0.717614,45,987,01_Native,1.0,high-high,,True,0,0.0
158_01_Native_1.0,0.717614,0.830867,35,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.830867,0.717614,67,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.717614,0.598154,127,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.598154,0.717614,7,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.717614,0.452367,62,987,01_Native,1.0,high-low,high-high,False,281,56.2
158_01_Native_1.0,0.452367,0.598154,72,987,01_Native,1.0,low-high,high-low,False,72,14.4
158_01_Native_1.0,0.598154,0.717614,3,987,01_Native,1.0,high-high,low-high,True,0,0.0
158_01_Native_1.0,0.717614,0.598154,7,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.598154,0.717614,59,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.717614,0.830867,56,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.830867,0.717614,18,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.717614,0.598154,16,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.598154,0.452367,41,987,01_Native,1.0,high-low,high-high,False,159,31.8
158_01_Native_1.0,0.452367,0.830867,61,987,01_Native,1.0,low-high,high-low,False,61,12.200000000000001
158_01_Native_1.0,0.830867,0.717614,68,987,01_Native,1.0,high-high,low-high,True,0,0.0
158_01_Native_1.0,0.717614,0.598154,25,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.598154,0.452367,8,987,01_Native,1.0,high-low,high-high,False,93,18.6
158_01_Native_1.0,0.452367,0.598154,34,987,01_Native,1.0,low-high,high-low,False,34,6.800000000000001
158_01_Native_1.0,0.598154,0.452367,11,987,01_Native,1.0,high-low,low-high,False,11,2.2
158_01_Native_1.0,0.452367,0.598154,40,987,01_Native,1.0,low-high,high-low,False,40,8.0
158_01_Native_1.0,0.598154,0.717614,11,987,01_Native,1.0,high-high,low-high,True,0,0.0
158_01_Native_1.0,0.717614,0.598154,6,987,01_Native,1.0,high-high,high-high,True,0,0.0
158_01_Native_1.0,0.598154,0.452367,32,987,01_Native,1.0,high-low,high-high,False,17,3.4000000000000004
158_01_Native_1.0,0.452367,0.598154,27,987,01_Native,1.0,low-high,high-low,False,27,5.4
159_01_Native_1.0,0.954131,0.849362,43,780,01_Native,1.0,high-high,,True,0,0.0
159_01_Native_1.0,0.849362,0.954131,32,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.954131,0.849362,33,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.849362,0.954131,56,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.954131,0.849362,79,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.849362,0.712821,24,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.712821,0.849362,59,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.849362,0.954131,13,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.954131,0.849362,33,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.849362,0.712821,36,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.712821,0.954131,62,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.954131,0.849362,11,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.849362,1.01194,39,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,1.01194,0.954131,48,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.954131,1.01194,92,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,1.01194,0.954131,59,780,01_Native,1.0,high-high,high-high,True,0,0.0
159_01_Native_1.0,0.954131,1.01194,20,780,01_Native,1.0,high-high,high-high,True,0,0.0
160_01_Native_1.0,0.936579,0.528133,143,215,01_Native,1.0,high-high,,False,0,0.0
161_01_Native_1.0,0.711204,0.605316,28,421,01_Native,1.0,high-high,,True,0,0.0
161_01_Native_1.0,0.605316,0.711204,30,421,01_Native,1.0,high-high,high-high,True,0,0.0
161_01_Native_1.0,0.711204,0.605316,26,421,01_Native,1.0,high-high,high-high,True,0,0.0
161_01_Native_1.0,0.605316,0.417984,15,421,01_Native,1.0,high-low,high-high,False,84,16.8
161_01_Native_1.0,0.417984,0.605316,13,421,01_Native,1.0,low-high,high-low,False,13,2.6
161_01_Native_1.0,0.605316,0.417984,13,421,01_Native,1.0,high-low,low-high,False,13,2.6
161_01_Native_1.0,0.417984,0.711204,8,421,01_Native,1.0,low-high,high-low,False,8,1.6
161_01_Native_1.0,0.711204,0.417984,8,421,01_Native,1.0,high-low,low-high,False,8,1.6
161_01_Native_1.0,0.417984,0.605316,23,421,01_Native,1.0,low-high,high-low,False,23,4.6000000000000005
164_01_Native_1.0,0.859937,0.949167,223,555,01_Native,1.0,high-high,,True,0,0.0
164_01_Native_1.0,0.949167,0.859937,90,555,01_Native,1.0,high-high,high-high,True,0,0.0
164_01_Native_1.0,0.859937,0.87678,238,555,01_Native,1.0,high-high,high-high,True,0,0.0
164_01_Native_1.0,0.87678,0.859937,1,555,01_Native,1.0,high-high,high-high,True,0,0.0
166_01_Native_1.0,0.493321,0.742874,28,431,01_Native,1.0,low-high,,False,28,5.6000000000000005
166_01_Native_1.0,0.742874,0.493321,20,431,01_Native,1.0,high-low,low-high,False,20,4.0
166_01_Native_1.0,0.493321,0.742874,19,431,01_Native,1.0,low-high,high-low,False,19,3.8000000000000003
166_01_Native_1.0,0.742874,0.922601,29,431,01_Native,1.0,high-high,low-high,True,0,0.0
166_01_Native_1.0,0.922601,0.742874,12,431,01_Native,1.0,high-high,high-high,True,0,0.0
166_01_Native_1.0,0.742874,0.922601,65,431,01_Native,1.0,high-high,high-high,True,0,0.0
166_01_Native_1.0,0.922601,0.742874,26,431,01_Native,1.0,high-high,high-high,True,0,0.0
166_01_Native_1.0,0.742874,0.922601,7,431,01_Native,1.0,high-high,high-high,True,0,0.0
166_01_Native_1.0,0.922601,0.742874,52,431,01_Native,1.0,high-high,high-high,True,0,0.0
166_01_Native_1.0,0.742874,0.493321,100,431,01_Native,1.0,high-low,high-high,False,191,38.2
166_01_Native_1.0,0.493321,0.922601,24,431,01_Native,1.0,low-high,high-low,False,24,4.800000000000001
166_01_Native_1.0,0.922601,0.742874,2,431,01_Native,1.0,high-high,low-high,True,0,0.0
166_01_Native_1.0,0.742874,0.922601,4,431,01_Native,1.0,high-high,high-high,True,0,0.0
166_01_Native_1.0,0.922601,0.742874,29,431,01_Native,1.0,high-high,high-high,True,0,0.0
166_01_Native_1.0,0.742874,0.922601,4,431,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.667503,0.424404,24,700,01_Native,1.0,high-low,,False,24,4.800000000000001
168_01_Native_1.0,0.424404,0.767646,9,700,01_Native,1.0,low-high,high-low,False,9,1.8
168_01_Native_1.0,0.767646,0.667503,32,700,01_Native,1.0,high-high,low-high,True,0,0.0
168_01_Native_1.0,0.667503,0.767646,28,700,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.767646,0.667503,19,700,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.667503,0.767646,40,700,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.767646,0.667503,25,700,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.667503,0.957082,7,700,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.957082,0.667503,32,700,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.667503,0.424404,19,700,01_Native,1.0,high-low,high-high,False,183,36.6
168_01_Native_1.0,0.424404,0.667503,10,700,01_Native,1.0,low-high,high-low,False,10,2.0
168_01_Native_1.0,0.667503,0.424404,54,700,01_Native,1.0,high-low,low-high,False,54,10.8
168_01_Native_1.0,0.424404,0.667503,9,700,01_Native,1.0,low-high,high-low,False,9,1.8
168_01_Native_1.0,0.667503,0.767646,7,700,01_Native,1.0,high-high,low-high,True,0,0.0
168_01_Native_1.0,0.767646,0.667503,15,700,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.667503,0.767646,53,700,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.767646,0.667503,154,700,01_Native,1.0,high-high,high-high,True,0,0.0
168_01_Native_1.0,0.667503,0.767646,21,700,01_Native,1.0,high-high,high-high,True,0,0.0
172_01_Native_1.0,0.616778,0.910024,8,113,01_Native,1.0,high-high,,True,0,0.0
172_01_Native_1.0,0.910024,0.616778,63,113,01_Native,1.0,high-high,high-high,True,0,0.0
173_01_Native_1.0,0.681379,0.869233,35,159,01_Native,1.0,high-high,,True,0,0.0
173_01_Native_1.0,0.869233,0.681379,112,159,01_Native,1.0,high-high,high-high,True,0,0.0
173_01_Native_1.0,0.681379,0.869233,5,159,01_Native,1.0,high-high,high-high,True,0,0.0
182_01_Native_1.0,0.484341,0.648753,338,455,01_Native,1.0,low-high,,False,338,67.60000000000001
182_01_Native_1.0,0.648753,0.484341,33,455,01_Native,1.0,high-low,low-high,False,33,6.6000000000000005
182_01_Native_1.0,0.484341,0.648753,38,455,01_Native,1.0,low-high,high-low,False,38,7.6000000000000005
186_01_Native_1.0,0.599635,0.77981,28,434,01_Native,1.0,high-high,,True,0,0.0
186_01_Native_1.0,0.77981,0.599635,26,434,01_Native,1.0,high-high,high-high,True,0,0.0
186_01_Native_1.0,0.599635,0.77981,39,434,01_Native,1.0,high-high,high-high,True,0,0.0
186_01_Native_1.0,0.77981,0.599635,39,434,01_Native,1.0,high-high,high-high,True,0,0.0
186_01_Native_1.0,0.599635,0.77981,218,434,01_Native,1.0,high-high,high-high,True,0,0.0
186_01_Native_1.0,0.77981,0.599635,6,434,01_Native,1.0,high-high,high-high,True,0,0.0
186_01_Native_1.0,0.599635,0.77981,23,434,01_Native,1.0,high-high,high-high,True,0,0.0
186_01_Native_1.0,0.77981,0.599635,52,434,01_Native,1.0,high-high,high-high,True,0,0.0
187_01_Native_1.0,0.55344,0.461543,105,444,01_Native,1.0,high-low,,False,105,21.0
187_01_Native_1.0,0.461543,0.55344,19,444,01_Native,1.0,low-high,high-low,False,19,3.8000000000000003
187_01_Native_1.0,0.55344,0.461543,121,444,01_Native,1.0,high-low,low-high,False,121,24.200000000000003
187_01_Native_1.0,0.461543,0.55344,15,444,01_Native,1.0,low-high,high-low,False,15,3.0
187_01_Native_1.0,0.55344,0.461543,20,444,01_Native,1.0,high-low,low-high,False,20,4.0
187_01_Native_1.0,0.461543,0.55344,155,444,01_Native,1.0,low-high,high-low,False,155,31.0
191_01_Native_1.0,0.617139,0.466548,26,409,01_Native,1.0,high-low,,False,26,5.2
191_01_Native_1.0,0.466548,0.617139,142,409,01_Native,1.0,low-high,high-low,False,142,28.400000000000002
191_01_Native_1.0,0.617139,0.466548,68,409,01_Native,1.0,high-low,low-high,False,68,13.600000000000001
191_01_Native_1.0,0.466548,0.617139,16,409,01_Native,1.0,low-high,high-low,False,16,3.2
191_01_Native_1.0,0.617139,0.466548,155,409,01_Native,1.0,high-low,low-high,False,155,31.0
193_01_Native_1.0,0.653653,0.768016,18,307,01_Native,1.0,high-high,,False,0,0.0
193_01_Native_1.0,0.768016,0.406444,4,307,01_Native,1.0,high-low,high-high,False,4,0.8
193_01_Native_1.0,0.406444,0.653653,28,307,01_Native,1.0,low-high,high-low,False,28,5.6000000000000005
193_01_Native_1.0,0.653653,0.768016,25,307,01_Native,1.0,high-high,low-high,True,0,0.0
193_01_Native_1.0,0.768016,0.653653,132,307,01_Native,1.0,high-high,high-high,True,0,0.0
193_01_Native_1.0,0.653653,0.406444,19,307,01_Native,1.0,high-low,high-high,False,157,31.400000000000002
194_01_Native_1.0,0.868741,0.96183,33,336,01_Native,1.0,high-high,,True,0,0.0
194_01_Native_1.0,0.96183,0.868741,29,336,01_Native,1.0,high-high,high-high,True,0,0.0
194_01_Native_1.0,0.868741,0.96183,228,336,01_Native,1.0,high-high,high-high,True,0,0.0
196_01_Native_1.0,0.626848,0.801849,19,343,01_Native,1.0,high-high,,True,0,0.0
196_01_Native_1.0,0.801849,0.626848,63,343,01_Native,1.0,high-high,high-high,True,0,0.0
196_01_Native_1.0,0.626848,0.801849,181,343,01_Native,1.0,high-high,high-high,True,0,0.0
196_01_Native_1.0,0.801849,1.445403,4,343,01_Native,1.0,high-high,high-high,True,0,0.0
196_01_Native_1.0,1.445403,0.801849,1,343,01_Native,1.0,high-high,high-high,True,0,0.0
196_01_Native_1.0,0.801849,1.445403,8,343,01_Native,1.0,high-high,high-high,True,0,0.0
196_01_Native_1.0,1.445403,0.801849,1,343,01_Native,1.0,high-high,high-high,True,0,0.0
196_01_Native_1.0,0.801849,1.445403,19,343,01_Native,1.0,high-high,high-high,True,0,0.0
196_01_Native_1.0,1.445403,0.801849,1,343,01_Native,1.0,high-high,high-high,True,0,0.0
197_01_Native_1.0,0.448268,0.583139,82,339,01_Native,1.0,low-high,,False,82,16.400000000000002
197_01_Native_1.0,0.583139,0.448268,138,339,01_Native,1.0,high-low,low-high,False,138,27.6
197_01_Native_1.0,0.448268,0.583139,23,339,01_Native,1.0,low-high,high-low,False,23,4.6000000000000005
199_01_Native_1.0,0.574748,0.719967,238,318,01_Native,1.0,high-high,,True,0,0.0
199_01_Native_1.0,0.719967,0.574748,63,318,01_Native,1.0,high-high,high-high,True,0,0.0
199_01_Native_1.0,0.574748,0.719967,11,318,01_Native,1.0,high-high,high-high,True,0,0.0
200_01_Native_1.0,0.851152,0.757936,66,389,01_Native,1.0,high-high,,True,0,0.0
200_01_Native_1.0,0.757936,0.851152,304,389,01_Native,1.0,high-high,high-high,True,0,0.0
202_01_Native_1.0,0.72634,0.604719,50,350,01_Native,1.0,high-high,,True,0,0.0
202_01_Native_1.0,0.604719,0.72634,11,350,01_Native,1.0,high-high,high-high,True,0,0.0
202_01_Native_1.0,0.72634,0.604719,61,350,01_Native,1.0,high-high,high-high,True,0,0.0
202_01_Native_1.0,0.604719,0.72634,7,350,01_Native,1.0,high-high,high-high,True,0,0.0
202_01_Native_1.0,0.72634,0.604719,13,350,01_Native,1.0,high-high,high-high,True,0,0.0
204_01_Native_1.0,0.660154,0.770779,248,480,01_Native,1.0,high-high,,True,0,0.0
204_01_Native_1.0,0.770779,0.660154,20,480,01_Native,1.0,high-high,high-high,True,0,0.0
204_01_Native_1.0,0.660154,0.474256,26,480,01_Native,1.0,high-low,high-high,False,268,53.6
204_01_Native_1.0,0.474256,0.660154,10,480,01_Native,1.0,low-high,high-low,False,10,2.0
204_01_Native_1.0,0.660154,0.770779,118,480,01_Native,1.0,high-high,low-high,True,0,0.0
204_01_Native_1.0,0.770779,0.660154,12,480,01_Native,1.0,high-high,high-high,True,0,0.0
204_01_Native_1.0,0.660154,0.770779,21,480,01_Native,1.0,high-high,high-high,True,0,0.0
205_01_Native_1.0,0.598606,0.504377,346,360,01_Native,1.0,high-high,,False,0,0.0
206_01_Native_1.0,0.714222,0.544525,201,911,01_Native,1.0,high-high,,True,0,0.0
206_01_Native_1.0,0.544525,0.714222,25,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.844504,27,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.844504,0.714222,7,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.544525,58,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.544525,0.714222,57,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.844504,2,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.844504,0.961966,123,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.961966,0.714222,8,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.961966,36,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.961966,0.844504,20,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.844504,0.714222,14,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.544525,28,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.544525,0.714222,2,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.961966,14,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.961966,0.714222,20,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.544525,13,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.544525,0.714222,23,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.844504,4,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.844504,0.714222,7,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.544525,9,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.544525,0.714222,37,911,01_Native,1.0,high-high,high-high,True,0,0.0
206_01_Native_1.0,0.714222,0.844504,29,911,01_Native,1.0,high-high,high-high,True,0,0.0
